theta1,theta2,theta3,L1,L2,L3,roll,pitch,yaw
162,175,71,19.76991118430775,20.45058959258554,15.251984879808546,2.30,1.56,7.51
14,144,63,4.449773801476823,18.827433388230816,14.493081667469404,2.90,19.29,6.68
126,43,75,17.884955592153876,11.477693490231381,15.53337271280406,-7.67,0.90,7.23
123,57,111,17.727875959474385,13.754202220468997,17.099557428756427,-8.37,3.76,7.45
18,161,72,5.5928861093607765,19.71755130674792,15.328489528448422,6.17,21.38,6.30
11,166,23,3.55835397504017,19.979350694547072,6.946672270512806,18.08,15.67,4.81
39,74,110,10.68883764563985,15.46918894115717,17.047197551196597,-4.91,16.59,7.76
2,122,145,0.7158563429488609,17.675516081914555,18.879793265790646,-3.66,27.28,8.46
122,36,33,17.675516081914555,10.057903322897012,9.393786300748786,-1.99,-4.41,7.66
147,134,78,18.984513020910303,18.303834612632514,15.701201093766748,0.93,3.07,7.79
111,9,13,17.099557428756427,2.9482025545832684,4.155840641977967,-3.73,-13.17,7.96
37,17,13,10.271924406583437,5.312047538836488,4.155840641977967,0.64,-4.65,7.83
150,3,69,19.141592653589793,1.0437752261748656,15.086695589079973,-21.37,-8.01,5.96
87,91,149,15.981308661506603,16.05235987755983,19.089232776029963,-8.83,7.74,8.17
55,5,29,13.475976088430102,1.69070672919662,8.457501307691139,-11.18,-6.79,6.86
68,29,52,14.997923866109716,8.457501307691139,13.028993171212555,-8.51,-0.36,7.49
11,50,170,3.55835397504017,12.711378483641944,20.188790204786393,-13.03,22.08,10.14
45,191,90,11.849387132784805,21.28834763354282,16.0,-6.67,12.18,7.92
174,164,17,20.39822971502571,19.874630939427412,5.312047538836488,18.00,-7.17,8.59
158,153,16,19.56047167406843,19.298672286269284,5.0279006281868845,17.23,-7.13,8.57
174,183,116,20.39822971502571,20.86946861306418,17.361356816555578,-0.02,3.00,7.82
7,8,94,2.3255854780996543,2.638439589399816,16.20943951023932,-18.88,4.18,7.97
56,63,90,13.617072883547621,14.493081667469404,16.0,-5.09,9.24,7.90
49,95,82,12.546720267483146,16.26179938779915,15.86713135486815,-1.82,10.78,7.74
106,49,23,16.83775804095728,12.546720267483146,6.946672270512806,4.83,-4.72,7.95
49,53,164,12.546720267483146,13.181924696880806,19.874630939427412,-12.45,12.20,8.89
139,64,2,18.565634000431665,14.602155455249658,0.7158563429488609,15.13,-12.19,9.83
73,43,111,15.400892767899983,11.477693490231381,17.099557428756427,-10.44,4.18,8.14
59,147,169,14.016515832834287,18.984513020910303,20.136430327226563,-6.97,12.95,8.53
176,152,33,20.50294947014537,19.246312408709453,9.393786300748786,8.12,-5.58,8.15
4,148,89,1.368734320216035,19.036872898470133,15.99792307655433,0.86,15.36,7.55
65,110,102,14.707184626965642,17.047197551196597,16.62831853071796,-3.18,10.35,7.81
197,66,22,21.602506898901797,14.808160965265309,6.682708874626385,7.81,0.05,7.87
83,128,180,15.89826251769707,17.989675347273536,20.712388980384688,-9.26,13.88,8.85
45,95,117,11.849387132784805,16.26179938779915,17.413716694115408,-5.27,12.63,8.27
49,19,126,12.546720267483146,5.870393709947933,17.884955592153876,-17.61,6.92,8.27
129,178,136,18.042035224833366,20.607669225265028,18.408554367752174,0.40,10.52,7.86
183,174,48,20.86946861306418,20.39822971502571,12.378178619099486,8.70,4.38,7.48
38,106,113,10.482241390103653,16.83775804095728,17.204277183876087,-3.10,14.06,8.14
92,91,19,16.10471975511966,16.05235987755983,5.870393709947933,10.49,-2.08,8.34
190,16,148,21.23598775598299,5.0279006281868845,19.036872898470133,-21.53,3.75,8.22
163,117,17,19.822271061867582,17.413716694115408,5.312047538836488,12.85,-8.46,9.03
141,48,98,18.670353755551325,12.378178619099486,16.418879020478638,-8.77,-0.32,8.17
186,22,7,21.02654824574367,6.682708874626385,2.3255854780996543,2.92,-15.63,9.50
25,94,24,7.4642593033726214,16.20943951023932,7.207196026308502,10.53,5.70,7.47
147,83,18,18.984513020910303,15.89826251769707,5.5928861093607765,9.51,-7.20,9.03
47,90,38,12.205766788797881,16.0,10.482241390103653,5.05,4.35,7.98
164,95,141,19.874630939427412,16.26179938779915,18.670353755551325,-7.94,3.43,8.31
77,117,32,15.649383319282322,17.413716694115408,9.165121159920353,7.60,-0.17,8.07
15,10,125,4.740468306292527,3.2548490294356114,17.832595714594046,-20.99,7.59,9.00
185,114,171,20.97418836818384,17.256637061435917,20.24115008234622,-7.47,23.59,10.08
106,53,40,16.83775804095728,13.181924696880806,10.891696849574167,-0.20,0.32,8.03
198,44,9,21.654866776461628,11.665447355061374,2.9482025545832684,9.24,-7.77,9.28
105,123,177,16.78539816339745,17.727875959474385,20.5553093477052,-7.99,12.26,9.12
80,180,168,15.79244135387939,20.712388980384688,20.084070449666733,-2.03,15.40,8.75
158,70,196,19.56047167406843,15.171384800269436,21.550147021341967,-12.20,4.76,8.25
151,143,66,19.193952531149623,18.775073510670985,14.808160965265309,2.50,1.86,8.12
38,173,131,10.482241390103653,20.34586983746588,18.146754979953023,1.42,17.93,8.19
52,34,181,13.028993171212555,9.618816884063733,20.764748857944518,-13.47,9.17,8.84
62,98,1,14.37997179924686,16.418879020478638,0.385004883279187,18.95,-4.23,9.28
139,198,111,18.565634000431665,21.654866776461628,17.099557428756427,-4.61,4.24,8.73
84,73,58,15.925247774155828,15.400892767899983,13.887353348741506,-2.39,3.09,8.56
116,143,78,17.361356816555578,18.775073510670985,15.701201093766748,1.96,5.42,8.52
74,37,29,15.46918894115717,10.271924406583437,8.457501307691139,-0.26,-3.81,8.75
15,171,67,4.740468306292527,20.24115008234622,14.90507657149427,7.70,21.20,7.29
157,135,55,19.5081117965086,18.356194490192344,13.475976088430102,3.00,0.96,8.74
92,148,104,16.10471975511966,19.036872898470133,16.73303828583762,0.52,7.65,8.78
91,164,78,16.05235987755983,19.874630939427412,15.701201093766748,3.93,7.12,8.54
108,55,67,16.942477796076936,13.475976088430102,14.90507657149427,-4.82,1.61,8.86
73,25,1,15.400892767899983,7.4642593033726214,0.385004883279187,7.09,-12.85,10.49
26,165,87,7.717841561694776,19.926990816987242,15.981308661506603,5.00,19.22,8.15
99,124,116,16.471238898038468,17.780235837034216,17.361356816555578,-2.35,10.13,8.95
149,10,53,19.089232776029963,3.2548490294356114,13.181924696880806,-16.29,-7.56,7.35
123,58,153,17.727875959474385,13.887353348741506,19.298672286269284,-12.20,4.77,9.15
2,155,159,0.7158563429488609,19.403392041388944,19.61283155162826,-4.45,23.25,10.01
106,87,157,16.83775804095728,15.981308661506603,19.5081117965086,-9.83,10.35,9.21
3,82,184,1.0437752261748656,15.86713135486815,20.92182849062401,-9.23,21.08,10.30
87,10,42,15.981308661506603,3.2548490294356114,11.28614033248413,-13.05,-3.39,7.80
170,161,186,20.188790204786393,19.71755130674792,21.02654824574367,8.41,-1.74,8.93
101,148,97,16.57595865315813,19.036872898470133,16.366519142918808,0.82,6.12,9.01
75,41,118,15.53337271280406,11.09080298304032,17.466076571675238,-11.39,3.99,9.33
180,176,15,20.712388980384688,20.50294947014537,4.740468306292527,19.42,-8.26,10.22
33,154,194,9.393786300748786,19.351032163829114,21.445427266222307,18.55,2.44,8.34
155,170,92,19.403392041388944,20.188790204786393,16.10471975511966,3.91,4.63,9.16
122,53,101,17.675516081914555,13.181924696880806,16.57595865315813,-7.82,2.01,9.39
123,178,90,17.727875959474385,20.607669225265028,16.0,4.13,6.44,9.06
20,42,67,6.144548009571466,11.28614033248413,14.90507657149427,-5.77,9.96,9.46
152,190,182,19.246312408709453,21.23598775598299,20.81710873550435,-7.64,-2.32,8.97
75,59,92,15.53337271280406,14.016515832834287,16.10471975511966,-6.38,4.01,9.45
172,42,11,20.293509959906054,11.28614033248413,3.55835397504017,6.97,-15.17,11.22
62,194,116,14.37997179924686,21.445427266222307,17.361356816555578,-10.94,5.39,9.94
75,124,184,15.53337271280406,17.780235837034216,20.92182849062401,-2.85,8.46,9.57
106,179,173,16.83775804095728,20.66002910282486,20.34586983746588,-2.82,13.02,9.74
7,66,66,2.3255854780996543,14.808160965265309,14.808160965265309,-2.25,12.27,9.27
142,177,81,18.722713633111155,20.5553093477052,15.831856715715055,5.11,6.20,9.10
174,134,186,20.39822971502571,18.303834612632514,21.02654824574367,0.27,0.33,9.47
117,92,98,17.413716694115408,16.10471975511966,16.418879020478638,-4.29,2.61,9.58
148,57,153,19.036872898470133,13.754202220468997,19.298672286269284,-12.16,2.85,9.61
20,14,20,6.144548009571466,4.449773801476823,6.144548009571466,-3.85,-3.41,9.35
11,5,130,3.55835397504017,1.69070672919662,18.094395102393197,-23.00,7.68,10.34
89,178,103,15.99792307655433,20.607669225265028,16.68067840827779,3.28,12.04,9.10
117,15,55,17.413716694115408,4.740468306292527,13.475976088430102,-13.96,-3.39,8.72
160,105,53,19.66519142918809,16.78539816339745,13.181924696880806,0.59,-1.56,9.41
154,11,139,19.351032163829114,3.55835397504017,18.565634000431665,-23.44,-3.34,8.55
169,31,104,20.136430327226563,8.932839602563512,16.73303828583762,-14.44,-3.86,8.75
134,86,35,18.303834612632514,15.966772466552335,9.840195070521261,3.74,-4.68,9.40
16,45,165,5.0279006281868845,11.849387132784805,19.926990816987242,-13.93,15.16,10.97
127,76,134,17.937315469713706,15.59343906930571,18.303834612632514,-8.78,5.78,9.44
0,179,2,0.05124837953326988,20.66002910282486,0.7158563429488609,26.67,3.55,7.78
159,51,70,19.61283155162826,12.87214032778536,15.171384800269436,-6.18,-1.96,9.36
145,153,147,18.879793265790646,19.298672286269284,18.984513020910303,-3.44,6.87,9.62
51,118,13,12.87214032778536,17.466076571675238,4.155840641977967,15.16,-1.35,9.68
83,161,130,15.89826251769707,19.71755130674792,18.094395102393197,0.03,11.80,9.59
20,65,179,6.144548009571466,14.707184626965642,20.66002910282486,-12.21,20.51,11.21
141,75,167,18.670353755551325,15.53337271280406,20.031710572106903,-11.69,6.88,9.69
43,147,57,11.477693490231381,18.984513020910303,13.754202220468997,4.97,11.76,9.06
20,196,16,6.144548009571466,21.550147021341967,5.0279006281868845,18.19,10.91,7.75
146,87,47,18.932153143350472,15.981308661506603,12.205766788797881,1.05,-1.55,10.10
1,169,43,0.385004883279187,20.136430327226563,11.477693490231381,11.92,19.49,7.88
32,178,147,9.165121159920353,20.607669225265028,18.984513020910303,1.70,24.98,9.78
146,35,64,18.932153143350472,9.840195070521261,14.602155455249658,-9.33,-3.05,9.48
47,52,109,12.205766788797881,13.028993171212555,16.994837673636766,-8.09,8.76,10.52
95,27,102,16.26179938779915,7.9679225600762535,16.62831853071796,-14.35,2.19,9.72
21,113,90,6.41532697579035,17.204277183876087,16.0,-0.39,18.66,10.18
17,36,123,5.312047538836488,10.057903322897012,17.727875959474385,-11.59,16.67,11.06
186,17,51,21.02654824574367,5.312047538836488,12.87214032778536,-10.97,9.81,10.29
40,127,31,10.891696849574167,17.937315469713706,8.932839602563512,10.72,9.41,9.11
86,117,25,15.966772466552335,17.413716694115408,7.4642593033726214,11.07,1.41,9.89
47,118,38,12.205766788797881,17.466076571675238,10.482241390103653,8.17,6.08,9.70
29,25,199,8.457501307691139,7.4642593033726214,21.707226654021458,-4.09,6.02,10.17
71,89,54,15.251984879808546,15.99792307655433,13.330922899968243,0.84,6.67,10.21
80,151,132,15.79244135387939,19.193952531149623,18.199114857512857,-1.00,13.58,10.58
173,139,19,20.34586983746588,18.565634000431665,5.870393709947933,14.07,-8.26,11.52
10,190,142,3.2548490294356114,21.23598775598299,18.722713633111155,-2.69,17.29,11.04
62,147,54,14.37997179924686,18.984513020910303,13.330922899968243,5.46,9.73,10.01
184,117,97,20.92182849062401,17.413716694115408,16.366519142918808,-1.28,10.93,10.56
117,66,36,17.413716694115408,14.808160965265309,10.057903322897012,2.30,-1.47,10.67
15,147,8,4.740468306292527,18.984513020910303,2.638439589399816,21.15,3.18,9.68
117,65,61,17.413716694115408,14.707184626965642,14.262834704032542,-3.12,2.50,10.85
40,170,100,10.891696849574167,20.188790204786393,16.5235987755983,3.77,15.67,10.48
100,134,35,16.5235987755983,18.303834612632514,9.840195070521261,8.56,2.63,10.55
85,77,30,15.948085017929593,15.649383319282322,8.696960070847283,5.67,-0.20,10.91
181,179,23,20.764748857944518,20.66002910282486,6.946672270512806,17.58,1.93,10.22
92,162,83,16.10471975511966,19.76991118430775,15.89826251769707,4.32,9.35,10.71
138,188,118,18.513274122871834,21.13126800086333,17.466076571675238,0.91,7.76,11.04
175,156,166,20.45058959258554,19.45575191894877,19.979350694547072,-4.57,6.44,11.30
128,4,31,17.989675347273536,1.368734320216035,8.932839602563512,-12.67,-11.91,9.88
135,187,158,18.356194490192344,21.0789081233035,19.56047167406843,-27.74,-3.16,9.88
94,163,192,16.20943951023932,19.822271061867582,21.34070751110265,-3.23,10.45,11.34
109,150,62,16.994837673636766,19.141592653589793,14.37997179924686,1.70,3.37,10.77
149,173,7,19.089232776029963,20.34586983746588,2.3255854780996543,20.68,-9.48,12.39
108,67,78,16.942477796076936,14.90507657149427,15.701201093766748,-4.46,1.60,11.30
189,194,146,21.18362787842316,21.445427266222307,18.932153143350472,-10.22,5.26,11.43
91,86,180,16.05235987755983,15.966772466552335,20.712388980384688,-12.47,8.49,11.90
128,34,70,17.989675347273536,9.618816884063733,15.171384800269436,-10.16,-2.23,10.61
60,35,185,14.14167955265112,9.840195070521261,20.97418836818384,-9.62,2.27,10.92
69,95,87,15.086695589079973,16.26179938779915,15.981308661506603,-2.90,6.15,11.09
26,155,31,7.717841561694776,19.403392041388944,8.932839602563512,12.93,8.42,9.78
66,10,160,14.808160965265309,3.2548490294356114,19.66519142918809,-24.67,4.81,10.96
31,198,93,8.932839602563512,21.654866776461628,16.15707963267949,-18.86,4.83,10.95
79,90,92,15.748888346444957,16.0,16.10471975511966,-3.84,7.78,11.05
181,99,127,20.764748857944518,16.471238898038468,17.937315469713706,-5.53,9.70,11.29
39,42,181,10.68883764563985,11.28614033248413,20.764748857944518,-11.04,10.59,11.63
92,97,77,16.10471975511966,16.366519142918808,15.649383319282322,-1.83,6.34,10.92
58,41,171,13.887353348741506,11.09080298304032,20.24115008234622,-15.97,10.07,11.85
110,92,40,17.047197551196597,16.10471975511966,10.891696849574167,3.08,0.84,10.89
167,99,8,20.031710572106903,16.471238898038468,2.638439589399816,15.17,-12.13,13.03
19,10,168,5.870393709947933,3.2548490294356114,20.084070449666733,-25.40,6.04,12.08
56,158,187,13.617072883547621,19.56047167406843,21.0789081233035,-5.90,14.32,11.84
133,68,137,18.251474735072684,14.997923866109716,18.460914245312004,-9.49,4.66,10.86
32,56,12,9.165121159920353,13.617072883547621,3.8586926565269692,10.28,-2.38,11.43
128,123,134,17.989675347273536,17.727875959474385,18.303834612632514,-4.47,7.20,11.36
78,15,38,15.701201093766748,4.740468306292527,10.482241390103653,-10.22,-4.69,10.50
55,2,93,13.475976088430102,0.7158563429488609,16.15707963267949,-22.39,-1.28,10.51
108,65,1,16.942477796076936,14.707184626965642,0.385004883279187,16.06,-10.11,12.46
1,166,6,0.385004883279187,19.979350694547072,2.0096658716147076,24.55,-0.13,10.12
158,52,180,19.56047167406843,13.028993171212555,20.712388980384688,-15.40,4.36,11.22
113,163,136,17.204277183876087,19.822271061867582,18.408554367752174,-1.28,8.82,11.23
34,42,78,9.618816884063733,11.28614033248413,15.701201093766748,-7.16,8.07,11.29
60,120,90,14.14167955265112,17.570796326794895,16.0,-0.76,9.85,11.13
176,26,103,20.50294947014537,7.717841561694776,16.68067840827779,-15.49,-5.26,9.79
21,69,169,6.41532697579035,15.086695589079973,20.136430327226563,-11.65,13.19,12.56
14,199,3,4.449773801476823,21.707226654021458,1.0437752261748656,15.75,-2.22,11.64
94,38,160,16.20943951023932,10.482241390103653,19.66519142918809,-16.14,6.88,11.51
0,151,189,0.05124837953326988,19.193952531149623,21.18362787842316,-5.56,18.68,12.28
11,43,63,3.55835397504017,11.477693490231381,14.493081667469404,-5.57,10.26,11.37
7,157,105,2.3255854780996543,19.5081117965086,16.78539816339745,2.52,19.04,11.13
40,17,190,10.891696849574167,5.312047538836488,21.23598775598299,-16.49,7.93,11.49
172,144,175,20.293509959906054,18.827433388230816,20.45058959258554,-7.03,7.21,11.64
141,116,110,18.670353755551325,17.361356816555578,17.047197551196597,-3.71,3.77,11.36
31,149,101,8.932839602563512,19.089232776029963,16.57595865315813,1.41,15.35,11.39
100,160,161,16.5235987755983,19.66519142918809,19.71755130674792,-3.16,13.59,11.87
1,160,147,0.385004883279187,19.66519142918809,18.984513020910303,-1.47,19.75,12.14
1,11,11,0.385004883279187,3.55835397504017,3.55835397504017,-0.90,-3.47,11.66
42,152,42,11.28614033248413,19.246312408709453,11.28614033248413,9.61,10.50,10.71
16,120,164,5.0279006281868845,17.570796326794895,19.874630939427412,-6.17,20.81,12.90
111,181,105,17.099557428756427,20.764748857944518,16.78539816339745,-2.23,8.43,11.79
94,44,151,16.20943951023932,11.665447355061374,19.193952531149623,-13.35,7.94,12.14
187,11,191,21.0789081233035,3.55835397504017,21.28834763354282,-23.50,3.13,11.39
94,114,19,16.20943951023932,17.256637061435917,5.870393709947933,12.59,-1.41,11.68
177,175,77,20.5553093477052,20.45058959258554,15.649383319282322,5.34,1.70,11.82
0,186,14,0.05124837953326988,21.02654824574367,4.449773801476823,21.08,3.57,10.54
81,122,172,15.831856715715055,17.675516081914555,20.293509959906054,-7.69,13.97,12.70
69,197,50,15.086695589079973,21.602506898901797,12.711378483641944,3.39,6.80,11.72
16,45,22,5.0279006281868845,11.849387132784805,6.682708874626385,5.41,2.99,11.85
94,63,131,16.20943951023932,14.493081667469404,18.146754979953023,-8.70,8.32,12.39
150,134,4,19.141592653589793,18.303834612632514,1.368734320216035,-8.70,8.32,12.39
78,167,2,15.701201093766748,20.031710572106903,0.7158563429488609,-8.70,8.32,12.39
30,123,76,8.696960070847283,17.727875959474385,15.59343906930571,-8.70,8.32,12.39
16,25,150,5.0279006281868845,7.4642593033726214,19.141592653589793,-8.70,8.32,12.39
37,186,197,10.271924406583437,21.02654824574367,21.602506898901797,-8.70,8.32,12.39
143,154,194,18.775073510670985,19.351032163829114,21.445427266222307,-8.70,8.32,12.39
149,48,125,19.089232776029963,12.378178619099486,17.832595714594046,-8.70,8.32,12.39
120,44,110,17.570796326794895,11.665447355061374,17.047197551196597,-8.70,8.32,12.39
6,132,111,2.0096658716147076,18.199114857512857,17.099557428756427,-8.70,8.32,12.39
47,143,109,12.205766788797881,18.775073510670985,16.994837673636766,-8.70,8.32,12.39
82,82,146,15.86713135486815,15.86713135486815,18.932153143350472,-8.70,8.32,12.39
25,190,58,7.4642593033726214,21.23598775598299,13.887353348741506,-8.70,8.32,12.39
128,158,70,17.989675347273536,19.56047167406843,15.171384800269436,-8.70,8.32,12.39
98,161,42,16.418879020478638,19.71755130674792,11.28614033248413,-8.70,8.32,12.39
154,112,51,19.351032163829114,17.151917306316257,12.87214032778536,-8.70,8.32,12.39
97,155,175,16.366519142918808,19.403392041388944,20.45058959258554,-8.70,8.32,12.39
98,123,116,16.418879020478638,17.727875959474385,17.361356816555578,-8.70,8.32,12.39
194,161,67,21.445427266222307,19.71755130674792,14.90507657149427,-8.70,8.32,12.39
56,183,0,13.617072883547621,20.86946861306418,0.05124837953326988,-8.70,8.32,12.39
84,113,140,15.925247774155828,17.204277183876087,18.617993877991495,-8.70,8.32,12.39
57,165,150,13.754202220468997,19.926990816987242,19.141592653589793,-8.70,8.32,12.39
153,180,43,19.298672286269284,20.712388980384688,11.477693490231381,-8.70,8.32,12.39
72,21,34,15.328489528448422,6.41532697579035,9.618816884063733,-8.70,8.32,12.39
153,108,32,19.298672286269284,16.942477796076936,9.165121159920353,-8.70,8.32,12.39
172,33,11,20.293509959906054,9.393786300748786,3.55835397504017,-8.70,8.32,12.39
167,84,96,20.031710572106903,15.925247774155828,16.31415926535898,-8.70,8.32,12.39
46,22,90,12.029498336824524,6.682708874626385,16.0,-8.70,8.32,12.39
197,139,86,21.602506898901797,18.565634000431665,15.966772466552335,-8.70,8.32,12.39
91,62,169,16.05235987755983,14.37997179924686,20.136430327226563,-8.70,8.32,12.39
58,47,178,13.887353348741506,12.205766788797881,20.607669225265028,-8.70,8.32,12.39
0,153,89,0.05124837953326988,19.298672286269284,15.99792307655433,-8.70,8.32,12.39
193,27,128,21.39306738866248,7.9679225600762535,17.989675347273536,-8.70,8.32,12.39
146,143,130,18.932153143350472,18.775073510670985,18.094395102393197,-8.70,8.32,12.39
59,13,1,14.016515832834287,4.155840641977967,0.385004883279187,-8.70,8.32,12.39
141,187,146,18.670353755551325,21.0789081233035,18.932153143350472,-8.70,8.32,12.39
54,141,13,13.330922899968243,18.670353755551325,4.155840641977967,-8.70,8.32,12.39
33,82,133,9.393786300748786,15.86713135486815,18.251474735072684,-8.70,8.32,12.39
30,22,30,8.696960070847283,6.682708874626385,8.696960070847283,-8.70,8.32,12.39
42,78,110,11.28614033248413,15.701201093766748,17.047197551196597,-8.70,8.32,12.39
194,73,103,21.445427266222307,15.400892767899983,16.68067840827779,-8.70,8.32,12.39
28,175,4,8.214482356357948,20.45058959258554,1.368734320216035,-8.70,8.32,12.39
26,171,38,7.717841561694776,20.24115008234622,10.482241390103653,-8.70,8.32,12.39
16,178,154,5.0279006281868845,20.607669225265028,19.351032163829114,-8.70,8.32,12.39
39,190,26,10.68883764563985,21.23598775598299,7.717841561694776,-8.70,8.32,12.39
111,4,123,17.099557428756427,1.368734320216035,17.727875959474385,-8.70,8.32,12.39
91,40,153,16.05235987755983,10.891696849574167,19.298672286269284,-8.70,8.32,12.39
64,43,47,14.602155455249658,11.477693490231381,12.205766788797881,-8.70,8.32,12.39
55,116,87,13.475976088430102,17.361356816555578,15.981308661506603,-8.70,8.32,12.39
104,12,80,16.73303828583762,3.8586926565269692,15.79244135387939,-8.70,8.32,12.39
41,30,46,11.09080298304032,8.696960070847283,12.029498336824524,-8.70,8.32,12.39
121,177,103,17.62315620435473,20.5553093477052,16.68067840827779,-8.70,8.32,12.39
173,179,164,20.34586983746588,20.66002910282486,19.874630939427412,-8.70,8.32,12.39
31,92,198,8.932839602563512,16.10471975511966,21.654866776461628,-8.70,8.32,12.39
13,20,29,4.155840641977967,6.144548009571466,8.457501307691139,-8.70,8.32,12.39
189,147,49,21.18362787842316,18.984513020910303,12.546720267483146,-8.70,8.32,12.39
42,195,29,11.28614033248413,21.49778714378214,8.457501307691139,-8.70,8.32,12.39
77,62,39,15.649383319282322,14.37997179924686,10.68883764563985,-8.70,8.32,12.39
